novel,name,description,importance
《侠骨丹心》,毒龙尊者,金世遗之师。,other
《侠骨丹心》,吕四娘,邙山派第二代掌门，吕留良之女，独臂神女之徒。,other
《侠骨丹心》,乔北溟,,other
《侠骨丹心》,赤神子,前辈魔头。,other
《侠骨丹心》,欧阳伯和,邪派大魔头。,other
《侠骨丹心》,冷天樵,小金川义军首领。,other
《侠骨丹心》,孟神通,三四十年前的邪派第一魔头。,other
《侠骨丹心》,阳赤符,孟神通的师弟。,other
《侠骨丹心》,厉胜男,天魔教祖师，武林第一高手，金世遗之妻。,other
《侠骨丹心》,厉复生,厉胜男之侄。,other
《侠骨丹心》,连城璧,连城虎的堂兄。,other
《侠骨丹心》,连城玉,连城璧的孪生弟弟。,other
《侠骨丹心》,曹振镛,文华殿大学士。,other
《侠骨丹心》,穆彰阿,相国。,other
《侠骨丹心》,宇文朗,震远镖局的镖师。,other
《侠骨丹心》,丁固,震远镖局的镖头。,other
《侠骨丹心》,吕留良,明末清初的大儒。,other
《侠骨丹心》,石谷风,石霞姑的堂叔。,other
《侠骨丹心》,李文成,天理会香主。,other
《侠骨丹心》,罗大魁,秦岭强盗头子。,other
《侠骨丹心》,华天风,“天下第一名医”，华山医隐。,other
《侠骨丹心》,漱石道人,华天风之徒。,other
《侠骨丹心》,牟沧浪,唐代武学宗师，虬髯客的传人。,other
《侠骨丹心》,铁摩勒,,other
《侠骨丹心》,空空儿,,other
《侠骨丹心》,独臂神尼,明朝公主，邙山派开山祖师。,other
《侠骨丹心》,凌未风,天山派祖师。,other
《侠骨丹心》,甘凤池,江南大侠。,other
《侠骨丹心》,路民瞻,江南大侠。,other
《侠骨丹心》,白泰官,江南大侠。,other
《侠骨丹心》,李源,江南大侠。,other
《侠骨丹心》,白英杰,邙山派四大弟子之一，白泰官的后人。,other
《侠骨丹心》,路英豪,邙山派四大弟子之一，路民瞻的后人。,other
《侠骨丹心》,虬髯客,扶桑派开山祖师。,other
《侠骨丹心》,提摩达多,阿剌伯武学大师。,other
《侠骨丹心》,林清,天理会前任舵主。,other
《侠骨丹心》,张士龙,天理会总舵主，林清的结拜兄弟。,other
《塞外奇侠传》,杨云骢,北疆抗清英雄，明代忠臣之后，晦明禅师的大弟子。,main
《塞外奇侠传》,哈玛雅,“飞红巾”，南疆各族新盟主，唐努之女，白发魔女之徒。,main
《塞外奇侠传》,纳兰明慧,纳兰秀吉之女，杨云骢的恋人，后成为多铎的未婚妻。,main
《塞外奇侠传》,伊士达,哈萨克族出名的年轻勇士。,other
《塞外奇侠传》,麦盖提,哈萨克族出名的年轻勇士。,other
《塞外奇侠传》,晦明禅师,一派大师。,other
《塞外奇侠传》,阿盖,塔山族勇士，南疆第一摔跤好手。,other
《塞外奇侠传》,德卡,塔山族大力士。,other
《塞外奇侠传》,巴拉,塔山族酋长，内家高手。,other
《塞外奇侠传》,孟禄,喀达尔族酋长。,other
《塞外奇侠传》,卓一航,原武当派掌门。,other
《塞外奇侠传》,何绿华,黄叶道人的俗家女弟子。,other
《塞外奇侠传》,曼玲娜,麦盖提的情侣。,other
《塞外奇侠传》,白发魔女,武林第一女剑客，原川中大盗，卓一航的情侣。,other
《塞外奇侠传》,辛龙子,卓一航之徒。,other
《塞外奇侠传》,黄叶道人,武当派第一高手，卓一航的师叔。,other
《塞外奇侠传》,白石道人,卓一航的师叔。,other
《塞外奇侠传》,罗铁臂,塞外游侠，原川中大盗，白法魔女的得力助手。,other
《塞外奇侠传》,杨宝珠,杨云骢之女。,other
《塞外奇侠传》,三，反派人物,,other
《塞外奇侠传》,楚昭南,晦明禅师的二弟子。,other
《塞外奇侠传》,纽祜庐,齐真君之徒。,other
《塞外奇侠传》,多铎,定远将军，纽祜庐的师侄，后承袭鄂亲王，升任两江提督。,other
《塞外奇侠传》,纳兰秀吉,伊梨将军，后调任杭州总兵。,other
《塞外奇侠传》,押不庐,罗布族歌手，哈玛雅的情人。,other
《塞外奇侠传》,罗大洪,纳兰秀吉帐下牙将，楚昭南的副手，原关内独脚大盗。,other
《塞外奇侠传》,邱东洛,齐真君的三弟子。,other
《塞外奇侠传》,柳西岩,齐真君的五弟子。,other
《塞外奇侠传》,哈合图,多铎帐下大将。,other
《塞外奇侠传》,天蒙禅师,天龙禅师的师弟。,other
《塞外奇侠传》,王大须子,喀尔沁草原马贼。,other
《塞外奇侠传》,天华和尚,天蒙禅师的师弟。,other
《塞外奇侠传》,焦化,大内一等卫士，原关内大盗，川中名捕。,other
《塞外奇侠传》,甘天立,大内卫士，原川中名捕。,other
《塞外奇侠传》,四、提到人物,,other
《塞外奇侠传》,齐真君,关外第一名武师。,other
《塞外奇侠传》,唐努,罗布族老英雄。,other
《塞外奇侠传》,阿巴古,满军蓝旗都统。,other
《塞外奇侠传》,阿远多,维吾尔异人。,other
《塞外奇侠传》,天龙禅师,天龙派祖师。,other
《塞外奇侠传》,红叶道人,卓一航的师叔。,other
《塞外奇侠传》,青蓑道人,卓一航的师叔。,other
《塞外奇侠传》,李锦,李闯王之子。,other
《游剑江湖》,缪长风,江湖游侠。,main
《游剑江湖》,云紫萝,云重山之女，孟元超的情侣，杨牧之妻，刘隐农的干女儿。,main
《游剑江湖》,孟元超,小金川义军首领，吕寿昆之徒。,main
《游剑江湖》,林无双,扶桑派新掌门，林北溟之女，牟宗涛的表妹。,main
《游剑江湖》,宋腾霄,宋时轮之子，孟元超、云紫萝的好友。,main
《游剑江湖》,吕思美,吕寿昆之女。,main
《游剑江湖》,方亮,杨牧的三弟子。,other
《游剑江湖》,范魁,杨牧的四弟子。,other
《游剑江湖》,宋鹏举,杨牧的五弟子。,other
《游剑江湖》,胡联奎,杨牧的六弟子。,other
《游剑江湖》,孟（杨）华,孟元超与云紫萝之子，后成为卜天雕、段仇世之徒。,other
《游剑江湖》,翠花,服侍云紫萝的丫头。,other
《游剑江湖》,杨莲,“辣手观音”，杨牧之姐，齐绍北之妻。,other
《游剑江湖》,齐世杰,齐绍北之子。,other
《游剑江湖》,张逍遥,“快活张”，天下第一神偷，姬晓风的再传弟子。,other
《游剑江湖》,齐建业,“四海神龙”，齐绍北之叔。,other
《游剑江湖》,冷铁樵,小金川义军领袖。,other
《游剑江湖》,萧志远,小金川义军领袖，青城派弟子。,other
《游剑江湖》,仲长统,北丐帮帮主。,other
《游剑江湖》,金逐流,金世遗之子。,other
《游剑江湖》,厉南星,红缨会总舵主，剑术大名家。,other
《游剑江湖》,尉迟炯,关东十三家牧场总场主。,other
《游剑江湖》,祈圣因,“千手观音”，尉迟炯之妻。,other
《游剑江湖》,卜天雕,“八臂灵猿”，“点苍（滇南）双煞”之一，段仇世的师兄。,other
《游剑江湖》,段仇世,本名段苍平，“冷面书生”，“点苍（滇南）双煞”之一，大理段家子弟。,other
《游剑江湖》,史红英,六合帮帮主，金逐流之妻。,other
《游剑江湖》,练彩虹,“扶桑七子”之一，牟宗涛之妻，林无双的儿时好友。,other
《游剑江湖》,李敦,六合帮副帮主。,other
《游剑江湖》,秦冲,“霹雳火”，六合帮副帮主。,other
《游剑江湖》,小牛儿,云紫萝的邻家小孩。,other
《游剑江湖》,陈天宇,江南大侠，剑术大行家。,other
《游剑江湖》,陈光照,陈天宇的长子。,other
《游剑江湖》,陈光世,陈天宇的次子。,other
《游剑江湖》,邵紫薇,邵叔度之女，邵鹤年之妹。,other
《游剑江湖》,萧月仙,萧景熙之女。,other
《游剑江湖》,邵鹤年,邵叔度之子。,other
《游剑江湖》,邵叔度,萧景熙之友。,other
《游剑江湖》,魏帼英,萧景熙之妻，云紫萝的姨妈。,other
《游剑江湖》,韩威武,震远镖局总镖头，韩巨源之子。,other
《游剑江湖》,戴谟,戴均之子。,other
《游剑江湖》,李光夏,天地会副舵主，江海天的四弟子。,other
《游剑江湖》,石卫,“扶桑七子”之一，后任扶桑派副掌门。,other
《游剑江湖》,桑青,“扶桑七子”之一，石卫之妻。,other
《游剑江湖》,陈德泰,“烟杆开碑”，小镇酒馆老板。,other
《游剑江湖》,徐子嘉,韩威武的得力助手。,other
《游剑江湖》,石冲,韩威武的得力助手。,other
《游剑江湖》,白武子,韩威武的师弟。,other
《游剑江湖》,李同川,“李麻子”，“李穿洞”，天下第二神偷。,other
《游剑江湖》,王元通,“天南一柱”，震远镖局扬州分局总镖头。,other
《游剑江湖》,刘隐农,武林侠隐，韩巨源的八拜之交。,other
《游剑江湖》,韩朋,长芦盐商的女婿，刘抗之友。,other
《游剑江湖》,刘抗,天地会香主。,other
《游剑江湖》,罗金鳌,海砂帮帮主。,other
《游剑江湖》,王丘,王元通的大弟子。,other
《游剑江湖》,贺铸,王元通的二弟子。,other
《游剑江湖》,邓炳,王元通的四弟子。,other
《游剑江湖》,武端,武定方之子。,other
《游剑江湖》,武庄,武定方之女，武端之妹，刘抗的未婚妻。,other
《游剑江湖》,张源,海砂帮副帮主。,other
《游剑江湖》,尤大全,五龙帮帮主。,other
《游剑江湖》,韩老四,尤大全的手下。,other
《游剑江湖》,招显山,“扶桑七子”之一。,other
《游剑江湖》,赵弘,“扶桑七子”之一。,other
《游剑江湖》,赵一行,扶桑派弟子。,other
《游剑江湖》,方谷虚,“东海散人”，牟宗涛的师叔。,other
《游剑江湖》,程新彦,原江苏淮安富户。,other
《游剑江湖》,程玉珠,程新彦之女。,other
《游剑江湖》,段剑青,大理“小王爷”，段仇世之侄。,other
《游剑江湖》,葛进财,候补官。,other
《游剑江湖》,金光斗,候补官。,other
《游剑江湖》,邓发,小金川附近村民。,other
《游剑江湖》,三，反派人物,,other
《游剑江湖》,杨牧,蓟州名武师。,other
《游剑江湖》,闵成龙,震远镖局镖头，杨牧的大弟子。,other
《游剑江湖》,岳豪,蓟州首富，杨牧的二弟子。,other
《游剑江湖》,焦雷,“滇南四虎”中的老大，石朝玑的手下。,other
《游剑江湖》,焦电,“滇南四虎”中的老二，石朝玑的手下。,other
《游剑江湖》,焦风,“滇南四虎”中的老三，石朝玑的手下。,other
《游剑江湖》,焦云,“滇南四虎”中的老四，石朝玑的手下。,other
《游剑江湖》,石朝玑,御林军副统领，欧阳坚之徒，原独脚大盗。,other
《游剑江湖》,宗神龙,“扶桑七子”之首，练彩虹的师公。,other
《游剑江湖》,牟宗涛,扶桑派掌门，牟沧浪的后人。,other
《游剑江湖》,北宫望,御林军统领。,other
《游剑江湖》,连甘沛,“连家白眉”，天下第一点穴名家，连家子弟，连城虎之侄。,other
《游剑江湖》,西门灼,北宫望的师弟。,other
《游剑江湖》,欧阳坚,震远镖局副总镖头。,other
《游剑江湖》,唐天纵,“唐家三老”中的老二，四川唐家二房家主，天下第一暗器名家。,other
《游剑江湖》,刘兴元,震远镖局的镖头。,other
《游剑江湖》,炎炎和尚,御林军统领府的高手。,other
《游剑江湖》,玄风道人,北宫望的手下。,other
《游剑江湖》,葛老二,暗器高手。,other
《游剑江湖》,楚天雄,“通天狐”，西南独脚大盗。,other
《游剑江湖》,夏平,,other
《游剑江湖》,廖凡,夏平的老搭档。,other
《游剑江湖》,宝相法师,西山卧佛寺主持，原布达拉宫护法。,other
《游剑江湖》,于长吉,大内高手。,other
《游剑江湖》,庄鲲,大内高手。,other
《游剑江湖》,韩拓,大内高手。,other
《游剑江湖》,洪大祥,大内高手。,other
《游剑江湖》,西门虎,黑道中人。,other
《游剑江湖》,魏庆,黑道中人。,other
《游剑江湖》,伍宏,黑道中人。,other
《游剑江湖》,金太鼎,黑道中人。,other
《游剑江湖》,沙弥远,少林寺叛徒，痛禅上人之徒。,other
《游剑江湖》,郝侃,缪长风的师兄。,other
《游剑江湖》,张宏达,五龙帮副帮主，西藏密宗汉人弟子。,other
《游剑江湖》,乔海鹏,东海海盗首领。,other
《游剑江湖》,包毅,“扶桑七子”之一。,other
《游剑江湖》,周鼎,鲁西巨盗。,other
《游剑江湖》,杨茂林,黑石庄庄主。,other
《游剑江湖》,黄栋臣,清军总兵。,other
《游剑江湖》,四、提到人物,,other
《游剑江湖》,云重山,抗清义士。,other
《游剑江湖》,宋时轮,云重山、吕寿昆之友。,other
《游剑江湖》,吕寿昆,“金刀”，抗清义士。,other
《游剑江湖》,宋维松,清初词人。,other
《游剑江湖》,和珅,清廷宰相。,other
《游剑江湖》,吕思豪,吕寿昆之子，吕思美之弟。,other
《游剑江湖》,元一冲,疗毒圣手，仲长统之徒。,other
《游剑江湖》,无碍大师,少林寺“十八罗汉”之首。,other
《游剑江湖》,江海天,武林第一高手，金世遗之徒。,other
《游剑江湖》,林道轩,天地会总舵主，江海天的三弟子。,other
《游剑江湖》,叶慕华,大凉山义军副首领，江海天的大弟子。,other
《游剑江湖》,宇文雄,江湖游侠，江海天的二弟子。,other
《游剑江湖》,公孙燕,厉南星之妻，公孙宏之女。,other
《游剑江湖》,萨福鼎,大内总管。,other
《游剑江湖》,点苍上人,卜天雕、段仇世之师。,other
《游剑江湖》,大悲禅师,,other
《游剑江湖》,竺尚父,大凉山义军首领。,other
《游剑江湖》,虬髯客,唐代武学大宗师，扶桑派始祖。,other
《游剑江湖》,林北溟,飞鱼岛主，牟沧浪弟子的后人。,other
《游剑江湖》,牟沧浪,扶桑派第二代祖师，虬髯客的大弟子。,other
《游剑江湖》,姬晓风,神偷。,other
《游剑江湖》,萧景熙,武林名人。,other
《游剑江湖》,谷之华,氓山派掌门，金世遗之妻。,other
《游剑江湖》,曹振镛,宰相。,other
《游剑江湖》,连城虎,连家笔掌门人,other
《游剑江湖》,帅孟雄,西昌将军。,other
《游剑江湖》,齐绍北,,other
《游剑江湖》,孟千山,饮马川寨主，萧景熙之友。,other
《游剑江湖》,韩巨源,京师震远镖局前一任总镖头，北方镖行领袖。,other
《游剑江湖》,戴均,震远镖局前任总镖头。,other
《游剑江湖》,唐天横,“唐家三老”中的老大，四川唐家长房家主,other
《游剑江湖》,唐天直,“唐家三老”中的老三，四川唐家三房家主,other
《游剑江湖》,朱竹垞,清初词人。,other
《游剑江湖》,管昆吾,滇南大侠。,other
《游剑江湖》,公孙宏,红缨会前任帮主。,other
《游剑江湖》,雷震子,武当派掌门。,other
《游剑江湖》,龙树法师,布达拉宫监寺，宝相法师的师弟。,other
《游剑江湖》,吴谷人,清初才子。,other
《游剑江湖》,谢启昆,扬州知府。,other
《游剑江湖》,蒋心余,清廷太史。,other
《游剑江湖》,华天风,华山医隐。,other
《游剑江湖》,赵文绮,武定方之妻，缪长风的师姐。,other
《游剑江湖》,痛禅上人,少林第一高手。,other
《游剑江湖》,劳全佑,崆峒派高手。,other
《游剑江湖》,史白都,原六合帮帮主。,other
《游剑江湖》,朱圣庵,,other
《游剑江湖》,唐经天,天山派掌门，当代第一位武学宗师。,other
《游剑江湖》,曹雪芹,乾隆年间北京才子，《石头记》作者。,other
《游剑江湖》,高鹗,《石头记》后四十回续写者。,other
《游剑江湖》,纳兰容若,清初词人，纳兰明珠之子。,other
《游剑江湖》,顾贞观,号梁汾，纳兰明珠的幕客，纳兰容若之友。,other
《游剑江湖》,吴汉槎,江南才子，纳兰容若、顾贞观之友。,other
《游剑江湖》,纳兰明珠,太傅。,other
《游剑江湖》,顾忠,,other
《游剑江湖》,武定方,反清志士。,other
《游剑江湖》,张丹枫,明代大宗师。,other
《游剑江湖》,铁镜心,明代江南武学名家，沐璘的姐夫。,other
《游剑江湖》,沐璘,张丹枫的记名弟子，沐英之子。,other
《游剑江湖》,沐英,黔国公，明朝开国功臣。,other
《游剑江湖》,叶宏章,西南五省的游侠。,other
《游剑江湖》,丹丘生,崆峒派第一高手，崆峒派第二代弟子，段仇世之友。,other
《游剑江湖》,凌虚子,崆峒派掌门。,other
《风雷震九州》,宇文雄,宇文朗之子，后成为江海天的二弟子。,main
《风雷震九州》,江晓芙,江海天之女。,main
《风雷震九州》,叶慕华（唐努弥支）,原名叶凌风，叶冲霄之子，后成为江海天之徒。,main
《风雷震九州》,江海天,天下第一高手，金世遗之徒，江南之子，华天风的义子。,main
《风雷震九州》,李光夏,李文成之子，后成为江海天的三弟子。,main
《风雷震九州》,林道轩,林清之子，后成为江海天的四弟子。,main
《风雷震九州》,萧志远,武当、青城派弟子，萧青峰之孙，萧志宏之弟，后成为小金川义军首领。,other
《风雷震九州》,谷中莲,氓山派掌门，江海天之妻，叶冲霄、唐努珠穆之妹，谷之华之徒。,other
《风雷震九州》,江南,萧青峰之徒。,other
《风雷震九州》,谢云真,“辣手仙姑”，氓山派弟子，谷中莲的师姑。,other
《风雷震九州》,林清,天理教副教主，张廷玉死后升为教主。,other
《风雷震九州》,李文成,天理教香主，林清的结拜兄弟。,other
《风雷震九州》,程百岳,天理会武邑分舵舵主。,other
《风雷震九州》,冷天禄,小金川十三家总寨主，四川绿林第一高手。,other
《风雷震九州》,张士龙,米脂藏龙堡堡主，陕北武林领袖，林清的八拜之交，林清死后成为天理教教主。,other
《风雷震九州》,涵虚道人,泰山玉皇观主持。,other
《风雷震九州》,冷铁樵,冷天禄之侄。,other
《风雷震九州》,小菊,祈圣因的丫鬟。,other
《风雷震九州》,雷震子,“武林四大剑学名家”之一，武当派掌门。,other
《风雷震九州》,大悲禅师,少林寺方丈。,other
《风雷震九州》,祈圣因,“千手观音”，尉迟炯之妻，李文成的表妹。,other
《风雷震九州》,尉迟炯,关外独脚大盗。,other
《风雷震九州》,杨必大,丐帮德州分舵舵主，元一冲的师叔。,other
《风雷震九州》,甘人龙,氓山派长老，甘凤池之子。,other
《风雷震九州》,林笙,氓山派长老。,other
《风雷震九州》,元一冲,丐帮八袋弟子，仲长统的大弟子。,other
《风雷震九州》,仲长统,丐帮总帮主，原北丐帮帮主。,other
《风雷震九州》,金哥,小贩。,other
《风雷震九州》,上官泰,天笔峰山主。,other
《风雷震九州》,竺清华,竺尚父之女，上官纨、杨芃的表妹。,other
《风雷震九州》,上官纨,上官泰之女。,other
《风雷震九州》,岳霆,“霹雳火”，关外马贼，尉迟炯的结拜兄弟。,other
《风雷震九州》,葛三娘,马贼首领，岳霆之妻。,other
《风雷震九州》,白英杰,“小诸葛”，氓山派长老，白泰官之子。,other
《风雷震九州》,路英豪,氓山派长老。,other
《风雷震九州》,静缘,氓山派弟子，谷中莲的师叔。,other
《风雷震九州》,法华上人,峨嵋派长老，金光上人之徒。,other
《风雷震九州》,辛隐农,“武林四大剑学名家”之一，青城派掌门。,other
《风雷震九州》,钟展,天山派长老，唐晓澜的大弟子。,other
《风雷震九州》,李沁梅,钟展之妻。,other
《风雷震九州》,钟灵,钟展之子。,other
《风雷震九州》,钟灵,钟展之女，钟灵之妹。,other
《风雷震九州》,大雄禅师,少林寺罗汉堂长老。,other
《风雷震九州》,卢道璘,氓山派长老。,other
《风雷震九州》,松石道人,武当派长老，雷震子的师弟。,other
《风雷震九州》,竺尚父,天下第二高手，库车国王子，后成为西昌义军统帅。,other
《风雷震九州》,戴均,天理会香主。,other
《风雷震九州》,崔进,天理会北京分舵副舵主。,other
《风雷震九州》,耿秀凤,飞凤山寨主，伊宁总兵之女，欧阳大娘之徒。,other
《风雷震九州》,甘霸,氓山派第三代弟子，甘人龙之子。,other
《风雷震九州》,白雄,氓山派第三代弟子，白英杰之子。,other
《风雷震九州》,玛花,耿秀凤之友。,other
《风雷震九州》,安平,竺尚父家的老仆。,other
《风雷震九州》,三，反派人物,,other
《风雷震九州》,叶廷宗,冒名叶凌风，叶少奇之子，崔云亮之徒，后成为江海天门下叛徒。,other
《风雷震九州》,彭洪,江湖剧盗。,other
《风雷震九州》,黑木大师,千佛寺高僧。,other
《风雷震九州》,白涛道人,万妙观主持，大内侍卫。,other
《风雷震九州》,褚元,“七步追魂手”，清宫带刀侍卫，原独脚大盗。,other
《风雷震九州》,叶少奇,“叶屠户”，陕甘总督，后调任四川总督。,other
《风雷震九州》,鹿克犀,“独角鹿”，“祁连三兽”中的老大。,other
《风雷震九州》,羊吞虎,“祁连三兽”中的老二。,other
《风雷震九州》,马胜龙,“祁连三兽”中的老三。,other
《风雷震九州》,卫焕,御林军统带。,other
《风雷震九州》,贺兰明,御林军副统领之一，风从龙的师弟。,other
《风雷震九州》,李大进,御林军队长。,other
《风雷震九州》,褚蒙,御林军副统领之一。,other
《风雷震九州》,风从龙,大内一等侍卫，叶少奇的护院。,other
《风雷震九州》,杨芃,杨钲之子，上官纨的表妹。,other
《风雷震九州》,杨钲,竺尚父的襟弟。,other
《风雷震九州》,李大典,御林军副统领。,other
《风雷震九州》,蒙永平,风从龙派到青城派的卧底，韩隐樵之徒。,other
《风雷震九州》,丁固,九门提督的暗探，原震远镖局老镖头。,other
《风雷震九州》,桑布巴,西藏红教高手。,other
《风雷震九州》,归古愚,“雄霸关中”，关中土霸，归徳堡堡主。,other
《风雷震九州》,秦柱尊,“黑煞神”，归古愚的护院。,other
《风雷震九州》,周鼎,“大力神”，归古愚的护院。,other
《风雷震九州》,归少灵,归古愚之子。,other
《风雷震九州》,娄人杰,万平野的大护院。,other
《风雷震九州》,欧阳伯和,武林魔头。,other
《风雷震九州》,欧阳大娘,欧阳伯和之妻。,other
《风雷震九州》,秦永浩,潜伏在义军的奸细，蒙永平的师弟。,other
《风雷震九州》,四、提到人物,,other
《风雷震九州》,龚定盦,江南才子。,other
《风雷震九州》,凌未风,塞外大侠。,other
《风雷震九州》,吕四娘,“江湖三女侠”之一，氓山派祖师，独臂神尼的关门弟子。,other
《风雷震九州》,金世遗,上一代武林第一高手，毒龙尊者之徒。,other
《风雷震九州》,萧青峰,青城派弟子。,other
《风雷震九州》,杨仲英,“铁掌神弹”，北五省武林领袖。,other
《风雷震九州》,邹锡九,江南的岳父，杨仲英的女婿。,other
《风雷震九州》,曹锦儿,氓山派前两辈掌门。,other
《风雷震九州》,万妙真人,白涛道人之师。,other
《风雷震九州》,张廷举,天理会教主。,other
《风雷震九州》,郭泗湖,,other
《风雷震九州》,侯国龙,,other
《风雷震九州》,徐天德,,other
《风雷震九州》,张汉潮,张士龙的堂兄弟。,other
《风雷震九州》,张天伦,,other
《风雷震九州》,聂人杰,天理教舵主，河南拳民。,other
《风雷震九州》,丘玉,天理教舵主。,other
《风雷震九州》,甘宗华,雷震子的大弟子，萧志远的姐夫。,other
《风雷震九州》,萧志宏,大悲禅师之徒。,other
《风雷震九州》,甘朝华,甘宗华之妹。,other
《风雷震九州》,唐努珠穆,马萨尔国国王，叶冲霄之弟。,other
《风雷震九州》,叶冲霄,马萨尔国大国子。,other
《风雷震九州》,欧阳婉,叶冲霄之妻，欧阳仲和之女。,other
《风雷震九州》,宝象禅师,,other
《风雷震九州》,谷之华,谷中莲的义母。,other
《风雷震九州》,毒龙尊者,,other
《风雷震九州》,杨亮宗,丐帮德州舵主。,other
《风雷震九州》,梁少英,“赛灵猿”。,other
《风雷震九州》,罗绮纨,李文成之妻。,other
《风雷震九州》,华天风,华山医隐。,other
《风雷震九州》,宇文朗,北京震远镖局的镖师，云召的大弟子。,other
《风雷震九州》,云召,水云庄庄主，武林名宿。,other
《风雷震九州》,云琼,云召之子。,other
《风雷震九州》,云璧,云召之女，云琼之妹，唐努珠穆之妻。,other
《风雷震九州》,翼仲牟,丐帮长老，原南丐帮帮主。,other
《风雷震九州》,高天行,丐帮副帮主。,other
《风雷震九州》,甘凤池,“江南七侠”之一。,other
《风雷震九州》,乌天朗,崆峒派长老。,other
《风雷震九州》,朴鼎查,大内总管。,other
《风雷震九州》,萨福鼎,大内总管，御林军统领。,other
《风雷震九州》,华云碧,华天风之女，云琼之妻。,other
《风雷震九州》,赞密大师,西藏密宗高手。,other
《风雷震九州》,独臂神尼,氓山派开山祖师。,other
《风雷震九州》,崔云亮,青城派反清义士。,other
《风雷震九州》,了因,原“江南八侠”之首，独臂神尼的大弟子。,other
《风雷震九州》,冯瑛,“江湖三女侠”之一，唐晓澜之妻。,other
《风雷震九州》,冯琳,“江湖三女侠”之一，冯瑛之妹。,other
《风雷震九州》,唐晓澜,天下第一高手，天山派上一代掌门。,other
《风雷震九州》,唐经天,“武林四大剑学名家”之一，天山派掌门，唐晓澜之子。,other
《风雷震九州》,韩隐樵,辛隐农的师弟。,other
《风雷震九州》,孟神通,大魔头。,other
《风雷震九州》,金光上人,峨嵋派前辈武学大师。,other
《风雷震九州》,乔北溟,一代武学宗师。,other
《风雷震九州》,厉胜男,乔北溟的隔世弟子。,other
《风雷震九州》,香妃,回族美人。,other
《风雷震九州》,沙天柱,原震远镖局老镖头，宇文朗之友。,other
《风雷震九州》,阎进喜,清宫太监，天理教叛徒。,other
《风雷震九州》,刘全,清宫太监，天理教教徒。,other
《风雷震九州》,旻宁,皇太子，后来的道光帝。,other
《风雷震九州》,万平野,“威镇河北”，万家庄庄主。,other
《风雷震九州》,欧阳仲和,武林魔头，欧阳伯和之弟。,other
《风雷震九州》,欧阳季和,武林魔头，欧阳伯和、欧阳仲和之弟。,other
《风雷震九州》,文廷璧,清廷第一高手。,other
《风雷震九州》,文道庄,文廷璧之侄。,other
《风雷震九州》,白泰官,,other
《牧野流星》,孟华,孟元超与云紫萝之子，后成为天山派记名弟子。,main
《牧野流星》,金碧漪,金逐流之女，金碧峰之妹。,main
《牧野流星》,丹丘生,“崆峒双秀”之一，洞妙真人之徒，孟华的三师父，后成为崆峒派掌门。,main
《牧野流星》,罗曼娜,哈萨克族第一美人，罗海之女，后成为桑达儿之妻。,main
《牧野流星》,桑达儿,哈萨克族瓦纳部落第一勇士，神箭手。,main
《牧野流星》,冷冰儿,青城派第三代女弟子，冷铁樵的侄女，萧志远的师侄，后成为唐加源夫人之徒。,main
《牧野流星》,孟元超,“天下第一快刀高手”，小金川义军领袖。,other
《牧野流星》,段仇世,“点苍双煞”之一，卜天雕的师弟，孟华的二师父。,other
《牧野流星》,金逐流,“天下第一剑客”，金世遗之子。,other
《牧野流星》,缪长风,杨炎的义父，孟元超之友，云紫萝的知己。,other
《牧野流星》,冷铁樵,柴达木（小金川）义军首领。,other
《牧野流星》,萧志远,柴达木（小金川）义军副首领。,other
《牧野流星》,贺铁柱,小金川猎人。,other
《牧野流星》,唐经天,天山派掌门。,other
《牧野流星》,杨大姑,“辣手观音”，杨牧之姐。,other
《牧野流星》,宋腾霄,剑术名家，孟元超的好友。,other
《牧野流星》,崔宝山,清军统帅。,other
《牧野流星》,雷震子,武当派前任掌门。,other
《牧野流星》,韩威武,北京震远镖局总镖头。,other
《牧野流星》,石建章,北京震远镖局副总镖头。,other
《牧野流星》,孔雀明王,白教法王。,other
《牧野流星》,沙玛法师,白教喇嘛寺主持。,other
《牧野流星》,金碧峰,金逐流之子，江海天之徒。,other
《牧野流星》,江上云,江海天的次子，金逐流之徒。,other
《牧野流星》,尉迟炯,天下第二快刀高手，关东大侠。,other
《牧野流星》,祈圣因,“千手观音”，天下第一暗器高手，尉迟炯之妻。,other
《牧野流星》,吕思美,宋腾霄之妻，孟元超的师妹。,other
《牧野流星》,邓明珠,邓翔之女，丁兆鸣的师侄。,other
《牧野流星》,白山和尚,古月禅师之徒。,other
《牧野流星》,钟展,天山派四大长老之首，唐晓澜之徒。,other
《牧野流星》,张逍遥,“快活张”，天下第一神偷，姬晓风之徒。,other
《牧野流星》,弄赞法师（弥罗觉苏）,广惠法师，布达拉宫首席护法大喇嘛。,other
《牧野流星》,老吉里,西藏小牧场场主。,other
《牧野流星》,小吉里,老吉里之子。,other
《牧野流星》,嘉卫锡,弄赞法师之徒。,other
《牧野流星》,丁兆鸣,天山派四大弟子之末，钟展之徒。,other
《牧野流星》,石天行,天山派四大弟子之一，钟展之徒。,other
《牧野流星》,甘维武,天山派四大弟子之一，唐经天之徒。,other
《牧野流星》,白健城,天山派四大弟子之一，唐经天之徒。,other
《牧野流星》,罗曼娜,哈萨克族第一美女，罗海之女，后成为桑达儿之妻。,other
《牧野流星》,罗海,哈萨克族瓦纳部落族长，神箭手，后成为哈萨克族酋长。,other
